Hub ID,Order ID,Customer ID,Picker ID,Rider ID,Order Date,Order Quantity,Order Amount,Order Placed TS,Order Assigned TS,Picker Start TS,Picker End TS,Expedited Delivery TS,Rider Pickup TS,Rider Drop TS,Distance KM,Issue Flag,City,Hub Name,Monthly Operating Cost,Picker Name,Rider Name
8,101,756,2,25,01-04-2025,29,128,01-04-2025 19:53,01-04-2025 19:55,01-04-2025 20:05,01-04-2025 20:20,01-04-2025 20:53,01-04-2025 20:37,01-04-2025 21:18,7.85,Y,Gregorymouth,Hub_8,12793,Stephanie Clark,William Cook
3,102,184,38,23,07-07-2025,19,26,07-07-2025 16:06,07-07-2025 16:11,07-07-2025 16:15,07-07-2025 16:23,07-07-2025 17:06,07-07-2025 16:26,07-07-2025 16:39,8.29,N,West Stevenmouth,Hub_3,42292,Robert Vargas,Tammy Humphrey
5,103,721,40,7,11-09-2025,5,190,11-09-2025 15:25,11-09-2025 15:29,11-09-2025 15:30,11-09-2025 15:37,11-09-2025 16:25,11-09-2025 15:49,11-09-2025 16:16,1.51,N,West Oscarshire,Hub_5,42107,Albert Hawkins,Diane Hernandez
8,104,241,41,7,07-06-2025,15,130,07-06-2025 13:17,07-06-2025 13:22,07-06-2025 13:30,07-06-2025 13:48,07-06-2025 14:17,07-06-2025 14:05,07-06-2025 15:00,1.28,N,Gregorymouth,Hub_8,12793,Dwayne Gonzalez,Diane Hernandez
10,105,460,3,13,03-09-2025,29,112,03-09-2025 13:44,03-09-2025 13:45,03-09-2025 13:46,03-09-2025 14:02,03-09-2025 14:44,03-09-2025 14:14,03-09-2025 14:35,4.37,Y,West Brandonmouth,Hub_10,47835,Danielle Miller,Kristen Torres
4,106,1000,32,36,09-06-2025,21,69,09-06-2025 11:01,09-06-2025 11:06,09-06-2025 11:15,09-06-2025 11:26,09-06-2025 12:01,09-06-2025 11:27,09-06-2025 12:18,2.87,Y,New Laurenchester,Hub_4,15666,Jacob Henry,Pamela Peterson
4,107,852,21,28,24-05-2025,35,187,24-05-2025 20:48,24-05-2025 20:53,24-05-2025 20:56,24-05-2025 21:18,24-05-2025 21:48,24-05-2025 21:28,24-05-2025 22:21,5.87,Y,New Laurenchester,Hub_4,15666,Lisa Solis,Raymond Hardy
5,108,1000,16,46,29-10-2025,48,148,29-10-2025 15:35,29-10-2025 15:38,29-10-2025 15:46,29-10-2025 16:08,29-10-2025 16:35,29-10-2025 16:09,29-10-2025 16:53,10.12,N,West Oscarshire,Hub_5,42107,Mary Garcia,Brian Taylor
6,109,122,30,42,26-02-2025,50,29,26-02-2025 21:00,26-02-2025 21:01,26-02-2025 21:03,26-02-2025 21:21,26-02-2025 22:00,26-02-2025 21:34,26-02-2025 22:02,10.63,N,East Jaime,Hub_6,28103,Brianna Wright,Colin Dickson
10,110,451,3,10,06-02-2025,42,67,06-02-2025 07:04,06-02-2025 07:06,06-02-2025 07:15,06-02-2025 07:35,06-02-2025 08:04,06-02-2025 07:44,06-02-2025 08:32,9.66,N,West Brandonmouth,Hub_10,47835,Danielle Miller,Jessica Pham
3,111,869,47,24,20-09-2025,23,47,20-09-2025 16:44,20-09-2025 16:48,20-09-2025 16:53,20-09-2025 17:05,20-09-2025 17:44,20-09-2025 17:21,20-09-2025 17:43,7.55,Y,West Stevenmouth,Hub_3,42292,Amy Brown,Janet Pitts
2,112,775,30,1,10-06-2025,37,60,10-06-2025 13:29,10-06-2025 13:32,10-06-2025 13:33,10-06-2025 13:45,10-06-2025 14:29,10-06-2025 13:57,10-06-2025 14:46,3.88,N,Solomonland,Hub_2,10393,Brianna Wright,Monica Schaefer
1,113,260,35,24,28-07-2025,25,159,28-07-2025 11:06,28-07-2025 11:10,28-07-2025 11:16,28-07-2025 11:31,28-07-2025 12:06,28-07-2025 11:32,28-07-2025 12:14,9.15,N,West William,Hub_1,25989,Henry Dean,Janet Pitts
9,114,181,19,50,18-10-2025,35,30,18-10-2025 10:38,18-10-2025 10:39,18-10-2025 10:41,18-10-2025 11:01,18-10-2025 11:38,18-10-2025 11:06,18-10-2025 11:37,7.02,N,South Jose,Hub_9,41560,Stacy Gomez,John Pratt
9,115,190,16,11,14-07-2025,45,72,14-07-2025 22:35,14-07-2025 22:37,14-07-2025 22:39,14-07-2025 23:01,14-07-2025 23:35,14-07-2025 23:07,14-07-2025 23:50,11.91,N,South Jose,Hub_9,41560,Mary Garcia,Alejandro Cameron
3,116,308,5,1,09-08-2025,14,58,09-08-2025 07:09,09-08-2025 07:13,09-08-2025 07:21,09-08-2025 07:37,09-08-2025 08:09,09-08-2025 07:46,09-08-2025 08:35,6.07,Y,West Stevenmouth,Hub_3,42292,Thomas Cruz,Monica Schaefer
10,117,738,36,10,18-07-2025,21,118,18-07-2025 18:39,18-07-2025 18:41,18-07-2025 18:48,18-07-2025 18:58,18-07-2025 19:39,18-07-2025 19:15,18-07-2025 19:44,11.44,N,West Brandonmouth,Hub_10,47835,Sherry Yang,Jessica Pham
2,118,306,29,2,17-05-2025,37,185,17-05-2025 12:18,17-05-2025 12:20,17-05-2025 12:30,17-05-2025 12:46,17-05-2025 13:18,17-05-2025 13:03,17-05-2025 13:43,11.92,N,Solomonland,Hub_2,10393,Robert White,Colleen Young
2,119,971,15,46,24-01-2025,19,192,24-01-2025 22:11,24-01-2025 22:13,24-01-2025 22:16,24-01-2025 22:29,24-01-2025 23:11,24-01-2025 22:40,24-01-2025 23:38,1.65,N,Solomonland,Hub_2,10393,Nicole Smith,Brian Taylor
9,120,676,25,43,13-03-2025,11,94,13-03-2025 07:38,13-03-2025 07:41,13-03-2025 07:51,13-03-2025 07:59,13-03-2025 08:38,13-03-2025 08:09,13-03-2025 08:27,6.53,Y,South Jose,Hub_9,41560,Christian Barton,Sarah Brooks
4,121,969,29,2,20-10-2025,23,57,20-10-2025 12:18,20-10-2025 12:19,20-10-2025 12:22,20-10-2025 12:36,20-10-2025 13:18,20-10-2025 12:39,20-10-2025 13:06,8.36,N,New Laurenchester,Hub_4,15666,Robert White,Colleen Young
6,122,33,11,38,13-02-2025,18,71,13-02-2025 18:09,13-02-2025 18:14,13-02-2025 18:23,13-02-2025 18:36,13-02-2025 19:09,13-02-2025 18:49,13-02-2025 19:32,4.09,N,East Jaime,Hub_6,28103,Melvin Peterson,Linda Brown
9,123,960,35,37,12-02-2025,46,125,12-02-2025 14:09,12-02-2025 14:12,12-02-2025 14:17,12-02-2025 14:38,12-02-2025 15:09,12-02-2025 14:43,12-02-2025 15:18,6.31,N,South Jose,Hub_9,41560,Henry Dean,Ashley Mendoza
10,124,341,50,30,02-07-2025,33,113,02-07-2025 19:23,02-07-2025 19:26,02-07-2025 19:29,02-07-2025 19:42,02-07-2025 20:23,02-07-2025 19:48,02-07-2025 20:00,8.68,N,West Brandonmouth,Hub_10,47835,Timothy Case,Jason Johnson
4,125,661,2,20,24-04-2025,40,153,24-04-2025 07:04,24-04-2025 07:05,24-04-2025 07:14,24-04-2025 07:27,24-04-2025 08:04,24-04-2025 07:34,24-04-2025 08:14,6.57,N,New Laurenchester,Hub_4,15666,Stephanie Clark,Donald Garner
10,126,238,30,34,22-04-2025,20,163,22-04-2025 13:17,22-04-2025 13:19,22-04-2025 13:22,22-04-2025 13:41,22-04-2025 14:17,22-04-2025 13:44,22-04-2025 14:35,10.13,Y,West Brandonmouth,Hub_10,47835,Brianna Wright,Mrs. Megan Hall
3,127,91,12,16,13-09-2025,47,129,13-09-2025 09:40,13-09-2025 09:45,13-09-2025 09:54,13-09-2025 10:12,13-09-2025 10:40,13-09-2025 10:27,13-09-2025 11:14,11.33,N,West Stevenmouth,Hub_3,42292,Alicia Allen,Jonathan Ferguson
9,128,858,48,33,04-06-2025,8,133,04-06-2025 07:18,04-06-2025 07:23,04-06-2025 07:24,04-06-2025 07:38,04-06-2025 08:18,04-06-2025 07:41,04-06-2025 08:39,9.57,N,South Jose,Hub_9,41560,Troy Douglas,Dr. Susan Grant
5,129,968,20,27,10-06-2025,28,90,10-06-2025 19:36,10-06-2025 19:37,10-06-2025 19:41,10-06-2025 19:53,10-06-2025 20:36,10-06-2025 20:00,10-06-2025 20:52,11.38,N,West Oscarshire,Hub_5,42107,Jerry Wells,Steven Smith
4,130,36,21,50,07-06-2025,10,136,07-06-2025 14:37,07-06-2025 14:41,07-06-2025 14:46,07-06-2025 14:56,07-06-2025 15:37,07-06-2025 15:16,07-06-2025 15:49,8.46,N,New Laurenchester,Hub_4,15666,Lisa Solis,John Pratt
2,131,244,25,27,01-05-2025,30,182,01-05-2025 17:44,01-05-2025 17:46,01-05-2025 17:52,01-05-2025 18:10,01-05-2025 18:44,01-05-2025 18:17,01-05-2025 19:04,2.05,Y,Solomonland,Hub_2,10393,Christian Barton,Steven Smith
3,132,677,13,40,15-03-2025,21,181,15-03-2025 21:58,15-03-2025 21:59,15-03-2025 22:03,15-03-2025 22:19,15-03-2025 22:58,15-03-2025 22:27,15-03-2025 22:55,9.28,N,West Stevenmouth,Hub_3,42292,Suzanne Ray,Eric Espinoza
1,133,937,39,23,08-08-2025,41,194,08-08-2025 18:58,08-08-2025 19:00,08-08-2025 19:03,08-08-2025 19:17,08-08-2025 19:58,08-08-2025 19:18,08-08-2025 19:53,10.26,N,West William,Hub_1,25989,Michelle Barry,Tammy Humphrey
1,134,273,44,8,10-02-2025,10,130,10-02-2025 11:28,10-02-2025 11:31,10-02-2025 11:35,10-02-2025 11:44,10-02-2025 12:28,10-02-2025 11:59,10-02-2025 12:37,9.47,N,West William,Hub_1,25989,Katrina Guzman,Steven Bailey
8,135,429,22,25,22-09-2025,17,164,22-09-2025 10:47,22-09-2025 10:51,22-09-2025 10:59,22-09-2025 11:09,22-09-2025 11:47,22-09-2025 11:12,22-09-2025 11:29,7.44,N,Gregorymouth,Hub_8,12793,Paul Underwood,William Cook
10,136,934,27,14,01-05-2025,23,77,01-05-2025 19:17,01-05-2025 19:20,01-05-2025 19:27,01-05-2025 19:41,01-05-2025 20:17,01-05-2025 19:43,01-05-2025 20:14,1.7,N,West Brandonmouth,Hub_10,47835,James Donaldson,William Mason
6,137,621,43,37,17-04-2025,14,158,17-04-2025 20:25,17-04-2025 20:30,17-04-2025 20:35,17-04-2025 20:46,17-04-2025 21:25,17-04-2025 20:56,17-04-2025 21:34,5.96,N,East Jaime,Hub_6,28103,Elizabeth Williams,Ashley Mendoza
9,138,913,21,46,20-06-2025,17,109,20-06-2025 10:50,20-06-2025 10:54,20-06-2025 10:58,20-06-2025 11:09,20-06-2025 11:50,20-06-2025 11:19,20-06-2025 12:08,9.35,N,South Jose,Hub_9,41560,Lisa Solis,Brian Taylor
8,139,530,3,48,06-09-2025,37,120,06-09-2025 08:49,06-09-2025 08:52,06-09-2025 09:02,06-09-2025 09:24,06-09-2025 09:49,06-09-2025 09:37,06-09-2025 09:53,7.31,N,Gregorymouth,Hub_8,12793,Danielle Miller,Theresa Nash
7,140,734,23,48,13-06-2025,45,194,13-06-2025 08:25,13-06-2025 08:27,13-06-2025 08:31,13-06-2025 08:50,13-06-2025 09:25,13-06-2025 09:00,13-06-2025 09:45,8.56,N,Colinburgh,Hub_7,42748,Katherine Mack,Theresa Nash
10,141,306,24,4,16-01-2025,48,52,16-01-2025 16:12,16-01-2025 16:16,16-01-2025 16:18,16-01-2025 16:33,16-01-2025 17:12,16-01-2025 16:50,16-01-2025 17:23,8.86,Y,West Brandonmouth,Hub_10,47835,Christy Jones,Shannon Mcdonald
7,142,201,40,4,30-05-2025,46,50,30-05-2025 08:16,30-05-2025 08:18,30-05-2025 08:28,30-05-2025 08:42,30-05-2025 09:16,30-05-2025 08:46,30-05-2025 09:25,1.08,Y,Colinburgh,Hub_7,42748,Albert Hawkins,Shannon Mcdonald
4,143,738,47,2,18-09-2025,17,54,18-09-2025 16:50,18-09-2025 16:55,18-09-2025 16:59,18-09-2025 17:12,18-09-2025 17:50,18-09-2025 17:24,18-09-2025 17:54,1.02,N,New Laurenchester,Hub_4,15666,Amy Brown,Colleen Young
8,144,923,10,17,25-02-2025,22,105,25-02-2025 08:02,25-02-2025 08:06,25-02-2025 08:13,25-02-2025 08:29,25-02-2025 09:02,25-02-2025 08:34,25-02-2025 08:57,6.16,N,Gregorymouth,Hub_8,12793,Jeanne Lewis,Amy Floyd
5,145,634,29,41,17-05-2025,23,174,17-05-2025 17:03,17-05-2025 17:04,17-05-2025 17:06,17-05-2025 17:16,17-05-2025 18:03,17-05-2025 17:28,17-05-2025 17:40,7.93,N,West Oscarshire,Hub_5,42107,Robert White,Brian Anderson
2,146,61,5,33,16-10-2025,18,109,16-10-2025 10:45,16-10-2025 10:47,16-10-2025 10:49,16-10-2025 11:00,16-10-2025 11:45,16-10-2025 11:08,16-10-2025 11:22,4.32,N,Solomonland,Hub_2,10393,Thomas Cruz,Dr. Susan Grant
5,147,918,26,29,23-05-2025,5,192,23-05-2025 11:08,23-05-2025 11:13,23-05-2025 11:23,23-05-2025 11:36,23-05-2025 12:08,23-05-2025 11:50,23-05-2025 12:36,3.97,N,West Oscarshire,Hub_5,42107,Jacob Williams,Nicole Baker
9,148,816,4,50,25-08-2025,23,76,25-08-2025 11:32,25-08-2025 11:35,25-08-2025 11:39,25-08-2025 11:48,25-08-2025 12:32,25-08-2025 12:08,25-08-2025 12:29,7.64,N,South Jose,Hub_9,41560,Michael Pugh,John Pratt
4,149,353,19,3,26-04-2025,9,136,26-04-2025 20:37,26-04-2025 20:40,26-04-2025 20:49,26-04-2025 21:01,26-04-2025 21:37,26-04-2025 21:12,26-04-2025 21:32,8.27,Y,New Laurenchester,Hub_4,15666,Stacy Gomez,Bryan Morse
9,150,270,31,34,26-02-2025,26,119,26-02-2025 10:03,26-02-2025 10:05,26-02-2025 10:13,26-02-2025 10:30,26-02-2025 11:03,26-02-2025 10:48,26-02-2025 11:09,1.73,N,South Jose,Hub_9,41560,Katherine Delacruz,Mrs. Megan Hall
3,151,17,33,13,09-10-2025,32,78,09-10-2025 21:44,09-10-2025 21:49,09-10-2025 21:59,09-10-2025 22:18,09-10-2025 22:44,09-10-2025 22:19,09-10-2025 23:03,4.85,N,West Stevenmouth,Hub_3,42292,Elizabeth Davis,Kristen Torres
10,152,968,47,42,12-09-2025,44,30,12-09-2025 15:48,12-09-2025 15:50,12-09-2025 15:59,12-09-2025 16:16,12-09-2025 16:48,12-09-2025 16:33,12-09-2025 17:03,4.3,N,West Brandonmouth,Hub_10,47835,Amy Brown,Colin Dickson
3,153,570,50,50,30-07-2025,16,42,30-07-2025 12:37,30-07-2025 12:40,30-07-2025 12:49,30-07-2025 13:03,30-07-2025 13:37,30-07-2025 13:23,30-07-2025 14:10,5.21,N,West Stevenmouth,Hub_3,42292,Timothy Case,John Pratt
3,154,152,26,44,11-09-2025,42,52,11-09-2025 22:22,11-09-2025 22:26,11-09-2025 22:32,11-09-2025 22:51,11-09-2025 23:22,11-09-2025 22:56,11-09-2025 23:29,9.49,N,West Stevenmouth,Hub_3,42292,Jacob Williams,Diane Elliott
9,155,418,19,9,31-10-2025,42,48,31-10-2025 09:22,31-10-2025 09:24,31-10-2025 09:30,31-10-2025 09:43,31-10-2025 10:22,31-10-2025 09:56,31-10-2025 10:13,5.95,N,South Jose,Hub_9,41560,Stacy Gomez,Michael Greene
5,156,24,40,4,21-08-2025,43,76,21-08-2025 18:54,21-08-2025 18:59,21-08-2025 19:02,21-08-2025 19:17,21-08-2025 19:54,21-08-2025 19:32,21-08-2025 20:24,6.17,N,West Oscarshire,Hub_5,42107,Albert Hawkins,Shannon Mcdonald
2,157,911,17,1,08-01-2025,14,67,08-01-2025 14:49,08-01-2025 14:54,08-01-2025 14:56,08-01-2025 15:06,08-01-2025 15:49,08-01-2025 15:13,08-01-2025 16:03,3.75,N,Solomonland,Hub_2,10393,Terry Cook,Monica Schaefer
3,158,460,11,36,02-07-2025,31,131,02-07-2025 09:03,02-07-2025 09:05,02-07-2025 09:08,02-07-2025 09:20,02-07-2025 10:03,02-07-2025 09:40,02-07-2025 10:25,9.26,N,West Stevenmouth,Hub_3,42292,Melvin Peterson,Pamela Peterson
3,159,469,16,1,25-10-2025,31,110,25-10-2025 12:13,25-10-2025 12:16,25-10-2025 12:19,25-10-2025 12:40,25-10-2025 13:13,25-10-2025 12:49,25-10-2025 13:11,1.67,N,West Stevenmouth,Hub_3,42292,Mary Garcia,Monica Schaefer
2,160,76,39,40,20-10-2025,28,90,20-10-2025 21:33,20-10-2025 21:37,20-10-2025 21:40,20-10-2025 22:00,20-10-2025 22:33,20-10-2025 22:04,20-10-2025 22:44,5.12,N,Solomonland,Hub_2,10393,Michelle Barry,Eric Espinoza
5,161,883,26,22,27-10-2025,21,122,27-10-2025 19:45,27-10-2025 19:48,27-10-2025 19:57,27-10-2025 20:06,27-10-2025 20:45,27-10-2025 20:23,27-10-2025 20:46,5.45,N,West Oscarshire,Hub_5,42107,Jacob Williams,Michael Richards
9,162,939,45,22,25-04-2025,43,160,25-04-2025 20:20,25-04-2025 20:25,25-04-2025 20:29,25-04-2025 20:44,25-04-2025 21:20,25-04-2025 20:51,25-04-2025 21:10,5.9,N,South Jose,Hub_9,41560,Jason Graham,Michael Richards
2,163,165,49,16,31-10-2025,38,126,31-10-2025 10:28,31-10-2025 10:32,31-10-2025 10:40,31-10-2025 10:59,31-10-2025 11:28,31-10-2025 11:03,31-10-2025 11:49,7.72,N,Solomonland,Hub_2,10393,Beverly Brown,Jonathan Ferguson
6,164,720,50,6,30-07-2025,46,88,30-07-2025 13:21,30-07-2025 13:26,30-07-2025 13:34,30-07-2025 13:48,30-07-2025 14:21,30-07-2025 14:08,30-07-2025 14:54,3.12,Y,East Jaime,Hub_6,28103,Timothy Case,James Marshall
7,165,460,34,29,25-07-2025,9,72,25-07-2025 21:01,25-07-2025 21:03,25-07-2025 21:11,25-07-2025 21:18,25-07-2025 22:01,25-07-2025 21:25,25-07-2025 22:13,2.33,Y,Colinburgh,Hub_7,42748,Alan Adams,Nicole Baker
3,166,263,17,14,20-01-2025,17,181,20-01-2025 22:35,20-01-2025 22:40,20-01-2025 22:44,20-01-2025 22:54,20-01-2025 23:35,20-01-2025 23:10,20-01-2025 23:32,1.88,N,West Stevenmouth,Hub_3,42292,Terry Cook,William Mason
7,167,844,27,23,29-08-2025,8,142,29-08-2025 22:15,29-08-2025 22:20,29-08-2025 22:21,29-08-2025 22:30,29-08-2025 23:15,29-08-2025 22:44,29-08-2025 23:11,2.54,N,Colinburgh,Hub_7,42748,James Donaldson,Tammy Humphrey
7,168,780,23,14,06-02-2025,40,68,06-02-2025 17:25,06-02-2025 17:28,06-02-2025 17:35,06-02-2025 17:57,06-02-2025 18:25,06-02-2025 18:11,06-02-2025 19:01,9.24,N,Colinburgh,Hub_7,42748,Katherine Mack,William Mason
5,169,112,16,45,29-03-2025,35,72,29-03-2025 08:07,29-03-2025 08:11,29-03-2025 08:15,29-03-2025 08:36,29-03-2025 09:07,29-03-2025 08:37,29-03-2025 08:58,1.69,Y,West Oscarshire,Hub_5,42107,Mary Garcia,Cory Gutierrez
6,170,717,21,1,04-09-2025,38,79,04-09-2025 19:16,04-09-2025 19:19,04-09-2025 19:29,04-09-2025 19:43,04-09-2025 20:16,04-09-2025 19:54,04-09-2025 20:30,4.97,N,East Jaime,Hub_6,28103,Lisa Solis,Monica Schaefer
4,171,865,1,17,02-06-2025,17,28,02-06-2025 08:30,02-06-2025 08:32,02-06-2025 08:42,02-06-2025 08:58,02-06-2025 09:30,02-06-2025 09:00,02-06-2025 09:16,5.96,Y,New Laurenchester,Hub_4,15666,Sheila Mcclain,Amy Floyd
10,172,785,45,28,22-10-2025,18,58,22-10-2025 15:05,22-10-2025 15:08,22-10-2025 15:14,22-10-2025 15:25,22-10-2025 16:05,22-10-2025 15:33,22-10-2025 16:16,1.7,Y,West Brandonmouth,Hub_10,47835,Jason Graham,Raymond Hardy
6,173,149,42,36,17-03-2025,49,142,17-03-2025 19:49,17-03-2025 19:50,17-03-2025 19:59,17-03-2025 20:19,17-03-2025 20:49,17-03-2025 20:33,17-03-2025 20:43,6.04,N,East Jaime,Hub_6,28103,Ann Tate,Pamela Peterson
3,174,183,32,23,29-07-2025,20,60,29-07-2025 19:27,29-07-2025 19:28,29-07-2025 19:34,29-07-2025 19:49,29-07-2025 20:27,29-07-2025 19:59,29-07-2025 20:30,3.36,N,West Stevenmouth,Hub_3,42292,Jacob Henry,Tammy Humphrey
3,175,8,10,17,12-06-2025,16,175,12-06-2025 08:26,12-06-2025 08:27,12-06-2025 08:29,12-06-2025 08:37,12-06-2025 09:26,12-06-2025 08:40,12-06-2025 08:57,3.41,N,West Stevenmouth,Hub_3,42292,Jeanne Lewis,Amy Floyd
1,176,6,9,10,24-10-2025,30,114,24-10-2025 10:27,24-10-2025 10:30,24-10-2025 10:38,24-10-2025 10:51,24-10-2025 11:27,24-10-2025 11:11,24-10-2025 11:26,11.72,N,West William,Hub_1,25989,Alison Douglas,Jessica Pham
1,177,688,35,38,29-03-2025,15,162,29-03-2025 07:04,29-03-2025 07:07,29-03-2025 07:12,29-03-2025 07:21,29-03-2025 08:04,29-03-2025 07:32,29-03-2025 08:28,6.77,N,West William,Hub_1,25989,Henry Dean,Linda Brown
10,178,858,38,6,12-08-2025,38,33,12-08-2025 13:24,12-08-2025 13:27,12-08-2025 13:33,12-08-2025 13:55,12-08-2025 14:24,12-08-2025 14:02,12-08-2025 14:32,3.54,N,West Brandonmouth,Hub_10,47835,Robert Vargas,James Marshall
9,179,571,12,38,28-02-2025,12,92,28-02-2025 12:05,28-02-2025 12:09,28-02-2025 12:11,28-02-2025 12:25,28-02-2025 13:05,28-02-2025 12:34,28-02-2025 13:23,3.94,N,South Jose,Hub_9,41560,Alicia Allen,Linda Brown
5,180,932,17,7,11-08-2025,47,63,11-08-2025 17:39,11-08-2025 17:42,11-08-2025 17:43,11-08-2025 17:57,11-08-2025 18:39,11-08-2025 18:03,11-08-2025 18:54,4.27,N,West Oscarshire,Hub_5,42107,Terry Cook,Diane Hernandez
5,181,136,8,10,10-10-2025,14,186,10-10-2025 15:06,10-10-2025 15:08,10-10-2025 15:16,10-10-2025 15:32,10-10-2025 16:06,10-10-2025 15:33,10-10-2025 16:14,1.34,N,West Oscarshire,Hub_5,42107,Alicia Coleman,Jessica Pham
9,182,332,28,22,09-08-2025,23,122,09-08-2025 13:00,09-08-2025 13:02,09-08-2025 13:07,09-08-2025 13:21,09-08-2025 14:00,09-08-2025 13:33,09-08-2025 14:01,9.87,N,South Jose,Hub_9,41560,Gregory Lambert,Michael Richards
5,183,403,27,7,30-08-2025,35,173,30-08-2025 07:28,30-08-2025 07:31,30-08-2025 07:39,30-08-2025 07:56,30-08-2025 08:28,30-08-2025 07:59,30-08-2025 08:10,3.67,N,West Oscarshire,Hub_5,42107,James Donaldson,Diane Hernandez
5,184,665,35,35,29-04-2025,13,192,29-04-2025 08:30,29-04-2025 08:32,29-04-2025 08:40,29-04-2025 08:56,29-04-2025 09:30,29-04-2025 09:01,29-04-2025 09:59,10.6,N,West Oscarshire,Hub_5,42107,Henry Dean,Clifford Maxwell
2,185,598,37,27,07-05-2025,30,44,07-05-2025 17:10,07-05-2025 17:14,07-05-2025 17:22,07-05-2025 17:35,07-05-2025 18:10,07-05-2025 17:36,07-05-2025 18:17,11.69,N,Solomonland,Hub_2,10393,Judith Ballard,Steven Smith
1,186,227,32,13,01-10-2025,24,193,01-10-2025 11:26,01-10-2025 11:27,01-10-2025 11:34,01-10-2025 11:48,01-10-2025 12:26,01-10-2025 11:59,01-10-2025 12:30,7.4,N,West William,Hub_1,25989,Jacob Henry,Kristen Torres
10,187,532,47,1,01-09-2025,27,199,01-09-2025 07:44,01-09-2025 07:49,01-09-2025 07:58,01-09-2025 08:09,01-09-2025 08:44,01-09-2025 08:25,01-09-2025 09:08,2.83,N,West Brandonmouth,Hub_10,47835,Amy Brown,Monica Schaefer
10,188,362,6,15,07-08-2025,50,126,07-08-2025 09:26,07-08-2025 09:31,07-08-2025 09:34,07-08-2025 09:54,07-08-2025 10:26,07-08-2025 10:14,07-08-2025 11:03,4.94,Y,West Brandonmouth,Hub_10,47835,Bryan Fisher,Douglas Hull
2,189,249,32,13,26-04-2025,45,47,26-04-2025 19:54,26-04-2025 19:56,26-04-2025 20:01,26-04-2025 20:21,26-04-2025 20:54,26-04-2025 20:27,26-04-2025 20:52,9.59,N,Solomonland,Hub_2,10393,Jacob Henry,Kristen Torres
5,190,844,26,46,27-09-2025,42,25,27-09-2025 19:15,27-09-2025 19:18,27-09-2025 19:26,27-09-2025 19:46,27-09-2025 20:15,27-09-2025 19:57,27-09-2025 20:40,7.92,N,West Oscarshire,Hub_5,42107,Jacob Williams,Brian Taylor
8,191,300,23,40,20-05-2025,19,37,20-05-2025 16:35,20-05-2025 16:40,20-05-2025 16:41,20-05-2025 16:53,20-05-2025 17:35,20-05-2025 16:59,20-05-2025 17:13,7.22,Y,Gregorymouth,Hub_8,12793,Katherine Mack,Eric Espinoza
8,192,523,45,8,22-10-2025,50,25,22-10-2025 09:16,22-10-2025 09:17,22-10-2025 09:22,22-10-2025 09:45,22-10-2025 10:16,22-10-2025 09:59,22-10-2025 10:46,8.98,N,Gregorymouth,Hub_8,12793,Jason Graham,Steven Bailey
2,193,753,32,4,29-03-2025,11,67,29-03-2025 08:14,29-03-2025 08:18,29-03-2025 08:26,29-03-2025 08:34,29-03-2025 09:14,29-03-2025 08:52,29-03-2025 09:39,5.97,N,Solomonland,Hub_2,10393,Jacob Henry,Shannon Mcdonald
2,194,734,17,5,11-07-2025,10,181,11-07-2025 17:28,11-07-2025 17:29,11-07-2025 17:32,11-07-2025 17:44,11-07-2025 18:28,11-07-2025 18:01,11-07-2025 18:55,4.72,N,Solomonland,Hub_2,10393,Terry Cook,Tracy Warren
2,195,343,46,32,24-05-2025,14,137,24-05-2025 18:35,24-05-2025 18:37,24-05-2025 18:39,24-05-2025 18:52,24-05-2025 19:35,24-05-2025 18:57,24-05-2025 19:18,8.04,Y,Solomonland,Hub_2,10393,Kristen Yoder,Tiffany Novak
1,196,893,29,46,17-01-2025,25,145,17-01-2025 14:56,17-01-2025 14:59,17-01-2025 15:08,17-01-2025 15:26,17-01-2025 15:56,17-01-2025 15:35,17-01-2025 16:14,4.26,Y,West William,Hub_1,25989,Robert White,Brian Taylor
8,197,139,23,39,28-08-2025,7,28,28-08-2025 12:31,28-08-2025 12:32,28-08-2025 12:34,28-08-2025 12:40,28-08-2025 13:31,28-08-2025 12:51,28-08-2025 13:20,11.17,Y,Gregorymouth,Hub_8,12793,Katherine Mack,Charles Nelson
6,198,298,26,28,11-07-2025,46,112,11-07-2025 07:29,11-07-2025 07:32,11-07-2025 07:33,11-07-2025 07:55,11-07-2025 08:29,11-07-2025 08:14,11-07-2025 08:39,2.72,N,East Jaime,Hub_6,28103,Jacob Williams,Raymond Hardy
8,199,940,12,37,05-04-2025,41,168,05-04-2025 11:01,05-04-2025 11:03,05-04-2025 11:04,05-04-2025 11:22,05-04-2025 12:01,05-04-2025 11:41,05-04-2025 11:59,2.26,N,Gregorymouth,Hub_8,12793,Alicia Allen,Ashley Mendoza
9,200,649,27,10,12-07-2025,12,158,12-07-2025 10:10,12-07-2025 10:12,12-07-2025 10:21,12-07-2025 10:31,12-07-2025 11:10,12-07-2025 10:33,12-07-2025 10:58,3.74,N,South Jose,Hub_9,41560,James Donaldson,Jessica Pham
4,201,949,40,25,24-06-2025,47,134,24-06-2025 15:55,24-06-2025 15:57,24-06-2025 16:07,24-06-2025 16:31,24-06-2025 16:55,24-06-2025 16:45,24-06-2025 17:21,11.9,N,New Laurenchester,Hub_4,15666,Albert Hawkins,William Cook
